,block,trial,isi,img0,img1,img2,img3,img4,cue,target_idx,lure_idx,correct_pos
0,0,0,512,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/Stuhl.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,Haus,3,4,l
1,0,1,128,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Stuhl.jpg,Stuhl,4,2,l
2,0,2,512,./stimuli/Gesicht.jpg,./stimuli/Stuhl.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,Schuh,3,4,l
3,0,3,64,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Schuh,1,4,r
4,0,4,64,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,Katze,1,2,r
5,0,5,128,./stimuli/Schuh.jpg,./stimuli/Stuhl.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Gesicht,4,3,l
6,0,6,32,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,./stimuli/Schuh.jpg,Schuh,4,1,r
7,0,7,32,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Stuhl.jpg,Haus,3,4,r
8,1,0,512,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,./stimuli/Stuhl.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,Schuh,4,3,l
9,1,1,128,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Stuhl.jpg,Stuhl,4,3,r
10,1,2,512,./stimuli/Gesicht.jpg,./stimuli/Stuhl.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,Gesicht,0,3,l
