,block,trial,isi,img0,img1,img2,img3,img4,cue,target_idx,lure_idx,correct_pos
0,0,0,512,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Haus,3,1,l
1,0,1,64,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,Haus,3,4,r
2,0,2,32,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,english_flag,3,4,l
3,0,3,128,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,Haus,3,4,r
4,0,4,32,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,Schuh,3,1,l
5,0,5,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,english_flag,2,3,r
6,0,6,512,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Haus,3,2,l
7,0,7,128,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,Haus,4,3,r
8,1,0,64,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,english_flag,1,4,r
9,1,1,128,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,Haus,3,2,l
10,1,2,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Schuh,3,2,r
11,1,3,32,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,Haus,1,4,r
12,1,4,32,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,Katze,2,4,l
13,1,5,512,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Schuh,0,4,l
14,1,6,512,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Haus,3,4,l
15,1,7,128,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,english_flag,3,0,r
16,2,0,128,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,english_flag,4,3,r
17,2,1,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Gesicht,4,3,l
18,2,2,32,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,Haus,0,2,r
19,2,3,64,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,Haus,3,2,r
20,2,4,512,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Haus,3,1,l
21,2,5,512,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Gesicht,4,1,l
22,2,6,32,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,Katze,4,2,l
23,2,7,128,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,Schuh,2,3,r
24,3,0,32,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,english_flag,2,3,l
25,3,1,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Gesicht,4,3,r
26,3,2,128,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,Haus,3,4,l
27,3,3,64,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,Gesicht,2,1,r
28,3,4,512,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Haus,3,4,r
29,3,5,32,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,Gesicht,4,0,l
30,3,6,128,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,english_flag,3,0,l
31,3,7,512,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Gesicht,4,1,r
32,4,0,64,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,Schuh,4,2,r
33,4,1,512,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,Haus,3,2,r
34,4,2,64,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Gesicht,4,1,r
35,4,3,32,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,Gesicht,4,1,l
36,4,4,128,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,Katze,1,3,l
37,4,5,32,./stimuli/Gesicht.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,./stimuli/Katze.jpg,english_flag,2,4,r
