,block,trial,img,isi,distractor
0,0,0,./stimuli/Stuhl.jpg,2.9592934094367513,1
1,0,1,./stimuli/Gesicht.jpg,2.0310319679444993,1
2,0,2,./stimuli/Haus.jpg,3.228141685826884,0
3,0,3,./stimuli/Katze.jpg,1.9343637142272265,0
4,0,4,./stimuli/Gesicht.jpg,2.830447904454936,0
5,0,5,./stimuli/Schuh.jpg,2.684640700779332,0
6,0,6,./stimuli/Stuhl.jpg,2.8390429363468876,0
7,0,7,./stimuli/Haus.jpg,2.3351042412830507,0
8,0,8,./stimuli/Schuh.jpg,2.422346654181685,0
9,0,9,./stimuli/Haus.jpg,2.142141301837241,0
10,0,10,./stimuli/Stuhl.jpg,3.5401703271633043,0
11,0,11,./stimuli/Schuh.jpg,2.2373295081014306,1
12,0,12,./stimuli/Katze.jpg,2.6726573408495553,0
13,0,13,./stimuli/Haus.jpg,2.41839438480976,1
14,0,14,./stimuli/Gesicht.jpg,2.135289466318355,0
15,0,15,./stimuli/Katze.jpg,2.616360146994343,1
16,0,16,./stimuli/Schuh.jpg,3.5742833561641003,0
17,0,17,./stimuli/Gesicht.jpg,3.0037697221468536,0
18,0,18,./stimuli/Stuhl.jpg,2.7566764222820033,0
19,0,19,./stimuli/Katze.jpg,2.2559948894241173,0
20,1,0,./stimuli/Katze.jpg,2.908463799294277,1
21,1,1,./stimuli/Schuh.jpg,2.6368212864638405,0
22,1,2,./stimuli/Haus.jpg,2.6567648166444187,1
23,1,3,./stimuli/Katze.jpg,2.5450669271631448,0
24,1,4,./stimuli/Stuhl.jpg,1.8416619002183792,0
25,1,5,./stimuli/Schuh.jpg,2.7401254160634547,1
26,1,6,./stimuli/Stuhl.jpg,3.0570943402820356,0
27,1,7,./stimuli/Katze.jpg,2.510352626533091,0
28,1,8,./stimuli/Gesicht.jpg,2.9615093053522332,0
29,1,9,./stimuli/Haus.jpg,1.1911106900225699,0
30,1,10,./stimuli/Stuhl.jpg,2.6711809645990336,1
31,1,11,./stimuli/Haus.jpg,2.8468096066117834,0
32,1,12,./stimuli/Schuh.jpg,2.2596861339606087,0
33,1,13,./stimuli/Katze.jpg,2.0606752989916344,0
34,1,14,./stimuli/Haus.jpg,1.9614208135145814,0
35,1,15,./stimuli/Gesicht.jpg,3.59334349938415,0
36,1,16,./stimuli/Schuh.jpg,2.7087665781591674,0
37,1,17,./stimuli/Gesicht.jpg,2.6036655606669576,0
38,1,18,./stimuli/Stuhl.jpg,3.1777289979131633,0
39,1,19,./stimuli/Gesicht.jpg,3.012455826721524,1
40,2,0,./stimuli/Stuhl.jpg,2.110682891654151,0
41,2,1,./stimuli/Katze.jpg,2.735961502145992,0
42,2,2,./stimuli/Gesicht.jpg,2.743232688514734,1
43,2,3,./stimuli/Stuhl.jpg,2.6894389609986495,0
44,2,4,./stimuli/Gesicht.jpg,2.3711277975529317,0
45,2,5,./stimuli/Haus.jpg,2.4884579489173677,1
46,2,6,./stimuli/Schuh.jpg,1.8410367026675378,0
47,2,7,./stimuli/Haus.jpg,3.5833172899201235,0
48,2,8,./stimuli/Katze.jpg,2.990876782797694,1
49,2,9,./stimuli/Stuhl.jpg,2.791259870400884,0
50,2,10,./stimuli/Schuh.jpg,1.7268800276919087,0
51,2,11,./stimuli/Gesicht.jpg,3.0246158933993064,0
52,2,12,./stimuli/Schuh.jpg,2.616052062789289,1
53,2,13,./stimuli/Katze.jpg,2.4550663234247403,0
54,2,14,./stimuli/Haus.jpg,3.2368514440949285,0
55,2,15,./stimuli/Gesicht.jpg,2.972862833758168,0
56,2,16,./stimuli/Katze.jpg,3.477000709406985,0
57,2,17,./stimuli/Schuh.jpg,1.9587880195618668,0
58,2,18,./stimuli/Stuhl.jpg,1.391147032041439,1
59,2,19,./stimuli/Haus.jpg,1.6658314427771337,0
60,3,0,./stimuli/Schuh.jpg,1.9615679188683401,1
61,3,1,./stimuli/Gesicht.jpg,2.2538994269404213,0
62,3,2,./stimuli/Katze.jpg,2.070444118437133,1
63,3,3,./stimuli/Schuh.jpg,2.4026824831055507,0
