,block,trial,img,isi,distractor
0,0,0,./stimuli/Katze.jpg,2.105521213987877,0
1,0,1,./stimuli/Katze.jpg,2.8026040752491785,0
2,0,2,./stimuli/Haus.jpg,2.0189399227647695,0
3,0,3,./stimuli/Katze.jpg,1.5534567337833356,0
4,0,4,./stimuli/Stuhl.jpg,2.709431636678745,0
5,0,5,./stimuli/Stuhl.jpg,3.281880475666625,1
6,0,6,./stimuli/Haus.jpg,1.950345824351091,0
7,0,7,./stimuli/Stuhl.jpg,2.3115621188472,0
8,0,8,./stimuli/Katze.jpg,3.146390033727356,0
9,0,9,./stimuli/Gesicht.jpg,2.823221147517873,1
10,0,10,./stimuli/Gesicht.jpg,2.1255981614156596,0
11,0,11,./stimuli/Haus.jpg,2.3895679362369036,1
12,0,12,./stimuli/Schuh.jpg,1.502745679607742,0
13,0,13,./stimuli/Haus.jpg,2.6057991347659946,0
14,0,14,./stimuli/Haus.jpg,2.921546959164714,0
15,0,15,./stimuli/Gesicht.jpg,3.199024478440685,0
16,0,16,./stimuli/Schuh.jpg,2.103114472151353,0
17,0,17,./stimuli/Gesicht.jpg,2.8761581324322862,0
18,0,18,./stimuli/Stuhl.jpg,2.5994044073051334,0
19,0,19,./stimuli/Schuh.jpg,2.2098773846936917,0
20,0,20,./stimuli/Stuhl.jpg,2.054040138904657,0
21,0,21,./stimuli/Gesicht.jpg,3.6393764438394482,0
22,0,22,./stimuli/Katze.jpg,2.104481261827497,1
23,0,23,./stimuli/Schuh.jpg,3.6710981673547436,0
24,0,24,./stimuli/Schuh.jpg,1.7523174762971885,1
25,1,0,./stimuli/Gesicht.jpg,2.0057218488123665,0
26,1,1,./stimuli/Stuhl.jpg,1.8445399039431374,1
27,1,2,./stimuli/Katze.jpg,3.320855927012296,0
28,1,3,./stimuli/Schuh.jpg,2.7194558069582873,0
29,1,4,./stimuli/Schuh.jpg,1.8399975378353202,0
30,1,5,./stimuli/Gesicht.jpg,3.0601547006005103,0
31,1,6,./stimuli/Gesicht.jpg,2.378646286804735,0
32,1,7,./stimuli/Haus.jpg,2.3683711696470904,0
33,1,8,./stimuli/Stuhl.jpg,2.7674545635470347,0
34,1,9,./stimuli/Schuh.jpg,3.45686094318723,1
35,1,10,./stimuli/Katze.jpg,1.9643002926390567,0
36,1,11,./stimuli/Haus.jpg,2.617701231074524,1
37,1,12,./stimuli/Schuh.jpg,2.3419979189783495,0
38,1,13,./stimuli/Haus.jpg,3.1539818916727063,0
39,1,14,./stimuli/Katze.jpg,3.257676234254612,0
40,1,15,./stimuli/Katze.jpg,2.9844416923402908,1
41,1,16,./stimuli/Stuhl.jpg,2.785224727594808,0
42,1,17,./stimuli/Stuhl.jpg,3.710866580117348,0
43,1,18,./stimuli/Gesicht.jpg,1.2382027905254527,0
44,1,19,./stimuli/Schuh.jpg,1.8972952900220257,0
45,1,20,./stimuli/Stuhl.jpg,2.7697605339765157,0
46,1,21,./stimuli/Haus.jpg,2.250111728392171,0
47,1,22,./stimuli/Haus.jpg,1.554361492276764,0
48,1,23,./stimuli/Gesicht.jpg,2.147251464433528,1
49,1,24,./stimuli/Katze.jpg,2.3738418843783897,0
50,2,0,./stimuli/Stuhl.jpg,2.9342202765460947,0
51,2,1,./stimuli/Haus.jpg,1.9361507778628773,1
52,2,2,./stimuli/Stuhl.jpg,2.5259006426169957,0
53,2,3,./stimuli/Katze.jpg,3.1034186429210324,1
54,2,4,./stimuli/Gesicht.jpg,2.7334609671793944,0
55,2,5,./stimuli/Schuh.jpg,3.5279686064986295,0
56,2,6,./stimuli/Stuhl.jpg,2.9447329286057777,0
57,2,7,./stimuli/Schuh.jpg,2.265753798934326,1
58,2,8,./stimuli/Schuh.jpg,2.1070619329830365,0
59,2,9,./stimuli/Gesicht.jpg,2.1199528376582606,0
60,2,10,./stimuli/Stuhl.jpg,1.5863348098740295,0
61,2,11,./stimuli/Gesicht.jpg,2.996593963365386,0
62,2,12,./stimuli/Gesicht.jpg,1.8952326847834728,0
63,2,13,./stimuli/Haus.jpg,2.2470594204802907,0
64,2,14,./stimuli/Katze.jpg,2.8824218210675054,0
65,2,15,./stimuli/Haus.jpg,1.9944289119594334,0
66,2,16,./stimuli/Haus.jpg,2.6854591912078756,0
67,2,17,./stimuli/Gesicht.jpg,2.6415896561229046,1
68,2,18,./stimuli/Katze.jpg,2.7957164824460445,0
69,2,19,./stimuli/Katze.jpg,1.8301218250288134,0
70,2,20,./stimuli/Schuh.jpg,2.342922361228343,0
71,2,21,./stimuli/Haus.jpg,2.5276588100233592,0
72,2,22,./stimuli/Schuh.jpg,2.7146050744257475,0
73,2,23,./stimuli/Katze.jpg,1.6600495816170917,0
74,2,24,./stimuli/Stuhl.jpg,2.2464584516492114,1
75,3,0,./stimuli/Gesicht.jpg,2.760263642788224,0
76,3,1,./stimuli/Haus.jpg,2.1316109045692,0
77,3,2,./stimuli/Haus.jpg,1.791526210080641,1
78,3,3,./stimuli/Gesicht.jpg,1.9906533193481355,0
79,3,4,./stimuli/Gesicht.jpg,2.9389137660807463,0
80,3,5,./stimuli/Stuhl.jpg,2.7149983852520156,1
81,3,6,./stimuli/Katze.jpg,1.8670152173314374,0
82,3,7,./stimuli/Haus.jpg,1.6041070196551614,0
83,3,8,./stimuli/Stuhl.jpg,2.903736925809386,0
84,3,9,./stimuli/Stuhl.jpg,1.9102950006257409,0
85,3,10,./stimuli/Haus.jpg,1.664742775290915,0
86,3,11,./stimuli/Schuh.jpg,1.5808059870417823,0
87,3,12,./stimuli/Schuh.jpg,2.617360384861843,0
88,3,13,./stimuli/Gesicht.jpg,2.4266959449977037,1
89,3,14,./stimuli/Schuh.jpg,2.387841852579944,0
90,3,15,./stimuli/Haus.jpg,2.5397506208698175,0
91,3,16,./stimuli/Katze.jpg,2.2513371991171143,1
92,3,17,./stimuli/Stuhl.jpg,2.4341781672504914,0
93,3,18,./stimuli/Schuh.jpg,2.3512118708041845,0
94,3,19,./stimuli/Stuhl.jpg,1.9918973810606662,0
95,3,20,./stimuli/Gesicht.jpg,2.7177283960571286,0
96,3,21,./stimuli/Katze.jpg,2.9212431013917746,0
