,block,trial,img,isi,distractor
0,0,0,./stimuli/Stuhl.jpg,2.399669384103652,0
1,0,1,./stimuli/Schuh.jpg,2.503149922476754,0
2,0,2,./stimuli/Haus.jpg,2.1632732807928554,0
3,0,3,./stimuli/Haus.jpg,2.205849420477528,1
4,0,4,./stimuli/Katze.jpg,3.2463654390463597,0
5,0,5,./stimuli/Haus.jpg,3.0106463692165333,0
6,0,6,./stimuli/Gesicht.jpg,2.6886433636679814,0
7,0,7,./stimuli/Haus.jpg,2.8503078592653064,0
8,0,8,./stimuli/Schuh.jpg,2.85508805332762,0
9,0,9,./stimuli/Schuh.jpg,2.7359298147685456,0
10,0,10,./stimuli/Stuhl.jpg,2.963850965644642,0
11,0,11,./stimuli/Stuhl.jpg,1.6988636461550486,0
12,0,12,./stimuli/Katze.jpg,1.8479163411806536,0
13,0,13,./stimuli/Schuh.jpg,2.5318052459696805,0
14,0,14,./stimuli/Gesicht.jpg,3.0313697223950813,0
15,0,15,./stimuli/Schuh.jpg,1.9770719174465694,1
16,0,16,./stimuli/Katze.jpg,2.1777292178536802,0
17,0,17,./stimuli/Gesicht.jpg,1.8470119947569752,1
18,0,18,./stimuli/Gesicht.jpg,3.311883684691482,0
19,0,19,./stimuli/Stuhl.jpg,2.5745475857235207,1
20,0,20,./stimuli/Haus.jpg,2.8813491353733767,0
21,0,21,./stimuli/Stuhl.jpg,1.75613123022675,0
22,0,22,./stimuli/Gesicht.jpg,3.225909881667167,0
23,0,23,./stimuli/Katze.jpg,2.566717192950423,0
24,0,24,./stimuli/Katze.jpg,2.509563996277693,1
25,1,0,./stimuli/Gesicht.jpg,3.1536710456789274,0
26,1,1,./stimuli/Gesicht.jpg,3.113376014787169,1
27,1,2,./stimuli/Haus.jpg,2.966964048009625,0
28,1,3,./stimuli/Haus.jpg,2.512402620028218,0
29,1,4,./stimuli/Schuh.jpg,1.7148634661954252,1
30,1,5,./stimuli/Schuh.jpg,1.6868692401062353,0
31,1,6,./stimuli/Katze.jpg,2.177294309095546,0
32,1,7,./stimuli/Schuh.jpg,2.524884311615985,0
33,1,8,./stimuli/Stuhl.jpg,3.1523657217158996,0
34,1,9,./stimuli/Schuh.jpg,1.7000977537083544,0
35,1,10,./stimuli/Gesicht.jpg,2.219687524285317,0
36,1,11,./stimuli/Stuhl.jpg,2.7339474400760526,1
37,1,12,./stimuli/Stuhl.jpg,2.879644108884297,0
38,1,13,./stimuli/Katze.jpg,1.4954410225126071,1
39,1,14,./stimuli/Katze.jpg,1.9428532457318766,0
40,1,15,./stimuli/Stuhl.jpg,2.811693854088642,0
41,1,16,./stimuli/Gesicht.jpg,1.6227265071354497,0
42,1,17,./stimuli/Katze.jpg,2.8751237091360893,0
43,1,18,./stimuli/Gesicht.jpg,2.4664774357778243,0
44,1,19,./stimuli/Schuh.jpg,3.143874900064387,0
45,1,20,./stimuli/Haus.jpg,2.816908645233984,0
46,1,21,./stimuli/Katze.jpg,1.5220751698777149,0
47,1,22,./stimuli/Haus.jpg,2.8415458516413175,1
48,1,23,./stimuli/Stuhl.jpg,2.9396531516977134,0
49,1,24,./stimuli/Haus.jpg,2.450635413050296,0
50,2,0,./stimuli/Gesicht.jpg,3.7638301354038877,0
51,2,1,./stimuli/Schuh.jpg,1.9680598859162592,0
52,2,2,./stimuli/Gesicht.jpg,2.7280928974845104,0
53,2,3,./stimuli/Gesicht.jpg,1.57223756314873,1
54,2,4,./stimuli/Katze.jpg,2.7303284845167997,0
55,2,5,./stimuli/Katze.jpg,2.591694745602319,0
56,2,6,./stimuli/Haus.jpg,2.6595230576287565,0
57,2,7,./stimuli/Katze.jpg,2.316905616020921,0
58,2,8,./stimuli/Schuh.jpg,2.578633338592291,0
59,2,9,./stimuli/Schuh.jpg,2.574432335513241,1
