,block,trial,isi,img0,img1,img2,img3,img4,cue,target_idx,lure_idx,correct_pos
0,0,0,128,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Katze,3,2,l
1,0,1,32,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,Katze,4,3,l
2,0,2,512,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,english_flag,3,4,l
3,0,3,64,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,Schuh,4,1,r
4,0,4,512,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Haus,2,3,r
5,0,5,128,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Katze,1,4,r
6,0,6,32,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Schuh,3,4,r
7,0,7,64,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,Schuh,3,4,l
8,1,0,32,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,Gesicht,3,1,r
9,1,1,128,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Katze,3,4,r
10,1,2,32,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Gesicht,4,1,r
11,1,3,64,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,Schuh,3,2,l
12,1,4,512,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Gesicht,4,3,l
13,1,5,64,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,Schuh,4,3,l
14,1,6,512,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,Schuh,0,3,r
15,1,7,128,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Schuh,4,2,l
16,2,0,32,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Schuh,3,4,r
17,2,1,512,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Katze,3,4,l
18,2,2,512,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,english_flag,3,4,r
19,2,3,128,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Haus,2,1,l
20,2,4,64,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,english_flag,3,4,r
21,2,5,64,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,Schuh,3,4,r
22,2,6,128,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Gesicht,4,3,l
23,2,7,32,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,english_flag,0,1,l
24,3,0,32,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,english_flag,1,2,l
25,3,1,64,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Schuh.jpg,Schuh,4,3,r
26,3,2,128,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,english_flag,2,4,l
27,3,3,512,./stimuli/Schuh.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/Gesicht.jpg,Gesicht,4,3,r
28,3,4,32,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,Katze,4,2,l
29,3,5,64,./stimuli/Gesicht.jpg,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/english_flag.png,Haus,2,3,l
30,3,6,512,./stimuli/Schuh.jpg,./stimuli/Haus.jpg,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Gesicht.jpg,Katze,2,4,r
31,3,7,128,./stimuli/english_flag.png,./stimuli/Katze.jpg,./stimuli/Haus.jpg,./stimuli/Gesicht.jpg,./stimuli/Schuh.jpg,Schuh,4,2,r
32,4,0,32,./stimuli/Katze.jpg,./stimuli/english_flag.png,./stimuli/Haus.jpg,./stimuli/Schuh.jpg,./stimuli/Gesicht.jpg,Schuh,3,4,l
