,block,trial,img,isi,distractor
0,0,0,./stimuli/Stuhl.jpg,2.820035095512839,0
1,0,1,./stimuli/Haus.jpg,1.790390788833097,0
2,0,2,./stimuli/Gesicht.jpg,1.831585065023215,0
3,0,3,./stimuli/Gesicht.jpg,2.6741499375881204,1
4,0,4,./stimuli/Katze.jpg,2.5351896356910686,0
5,0,5,./stimuli/Katze.jpg,2.1698581900710163,0
6,0,6,./stimuli/Gesicht.jpg,3.8286989504387092,0
7,0,7,./stimuli/Stuhl.jpg,3.2789583446472315,0
8,0,8,./stimuli/Schuh.jpg,1.8094847752949357,0
9,0,9,./stimuli/Gesicht.jpg,1.38480381336141,0
10,0,10,./stimuli/Schuh.jpg,2.6811467919456216,0
11,0,11,./stimuli/Haus.jpg,2.8747412250334428,1
12,0,12,./stimuli/Katze.jpg,2.057732469668496,0
13,0,13,./stimuli/Schuh.jpg,3.001931403303904,1
14,0,14,./stimuli/Katze.jpg,2.1623912437293757,0
15,0,15,./stimuli/Stuhl.jpg,2.1554058129229685,1
16,0,16,./stimuli/Gesicht.jpg,2.3137819894839944,0
17,0,17,./stimuli/Haus.jpg,2.1326241502352676,0
18,0,18,./stimuli/Stuhl.jpg,2.357887633367835,0
19,0,19,./stimuli/Katze.jpg,2.40712750776638,1
20,0,20,./stimuli/Haus.jpg,2.3959777419344968,0
21,0,21,./stimuli/Haus.jpg,2.725894851163033,0
22,0,22,./stimuli/Schuh.jpg,1.9560159420900323,0
23,0,23,./stimuli/Schuh.jpg,2.13908337024892,0
24,0,24,./stimuli/Stuhl.jpg,3.1861735069462815,0
25,1,0,./stimuli/Gesicht.jpg,2.8212068371658243,0
26,1,1,./stimuli/Schuh.jpg,2.5224089024636887,0
27,1,2,./stimuli/Schuh.jpg,2.4880777713457585,0
28,1,3,./stimuli/Katze.jpg,2.59391997492219,0
29,1,4,./stimuli/Katze.jpg,3.040618545091246,0
30,1,5,./stimuli/Haus.jpg,2.7198328288501648,0
31,1,6,./stimuli/Stuhl.jpg,2.2798178049105227,0
32,1,7,./stimuli/Gesicht.jpg,2.4932082885550826,0
33,1,8,./stimuli/Katze.jpg,2.3312823896681216,1
34,1,9,./stimuli/Gesicht.jpg,3.2878087079625105,0
35,1,10,./stimuli/Stuhl.jpg,2.3489615289593746,0
36,1,11,./stimuli/Katze.jpg,2.6520883332204437,0
37,1,12,./stimuli/Stuhl.jpg,1.8516781341080542,1
38,1,13,./stimuli/Stuhl.jpg,3.2247284321656267,0
39,1,14,./stimuli/Schuh.jpg,1.9274727824614213,0
40,1,15,./stimuli/Haus.jpg,2.7352928242803323,0
41,1,16,./stimuli/Gesicht.jpg,2.0409810354777376,0
42,1,17,./stimuli/Gesicht.jpg,2.789132357532595,1
43,1,18,./stimuli/Haus.jpg,2.4662969936474894,0
44,1,19,./stimuli/Haus.jpg,2.6866699803495413,1
45,1,20,./stimuli/Katze.jpg,2.4148430007739656,0
46,1,21,./stimuli/Schuh.jpg,2.565162335294191,1
47,1,22,./stimuli/Stuhl.jpg,2.7094439270165056,0
48,1,23,./stimuli/Haus.jpg,2.0983189752243048,0
49,1,24,./stimuli/Schuh.jpg,2.921160919988855,0
50,2,0,./stimuli/Gesicht.jpg,3.175535741830259,1
51,2,1,./stimuli/Katze.jpg,2.1564036417499763,0
52,2,2,./stimuli/Katze.jpg,2.9195566907231423,0
53,2,3,./stimuli/Haus.jpg,2.4943727334829067,0
54,2,4,./stimuli/Katze.jpg,2.1755317350469157,0
55,2,5,./stimuli/Gesicht.jpg,2.3012679793338804,0
56,2,6,./stimuli/Gesicht.jpg,2.502777619935277,0
57,2,7,./stimuli/Stuhl.jpg,2.9158122693760697,0
58,2,8,./stimuli/Schuh.jpg,2.631058064235859,0
59,2,9,./stimuli/Stuhl.jpg,2.5296334481342,0
60,2,10,./stimuli/Haus.jpg,2.5879462280991845,0
61,2,11,./stimuli/Gesicht.jpg,2.1331798065643492,0
62,2,12,./stimuli/Schuh.jpg,1.6917214676134527,0
